video,shot_number,category,cluster,interactions_number_speakers_2,interactions_number_speakers_3,interactions_number_speakers_4,interactions_number_speakers_4+,intervention_short,intervention_long,speakers_type_ponctuel,speakers_type_localise,speakers_type_present,speakers_type_regulier,speakers_type_important,speaker_distribution,mean_number_of_faces,std_number_of_faces,inter_intensity_variation,intra_intensity_variation,number_shot_transition,number_speaker_transition,speech,music,speech_with_music,speech_with_non_music,non_speech_with_music,non_speech_with_non_music,words,duration
Eastbaptistdenison-ThePainOfSin842.xml,1,religion,10,23.64,0.0,0.0,0.0,1.22,67.09,0.0,0.0,1.87,0.0,89.93,100.0,6.75,4.437059837324712,72.03442265795556,24.183006535966665,178.217821782,0.0990099009901,92.28,27.51,25.13,67.09,2.38,2.41,19.2670157068,8.8853699305
Stevelubetkin-CompuschmoozeVideoPodcast3NeatDesk107.xml,1,technology,25,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.85,0.0,0.0,0.0,100.0,0.0,0.0,53.85054466232223,25.01089324617778,150.753768844,0.0,18.79,96.53,18.81,0.04,80.99,0.16,0.0130890052356,1.75068179819
Adobefireworks-FireworksSmartWebIntergration409.xml,1,educational,10,13.81,0.0,30.91,52.73,0.0,0.0,0.0,0.0,0.0,0.0,92.39,100.0,0.0,0.0,75.38126361653333,4.749455337697222,129.87012987,0.0,90.59,55.54,49.34,42.99,6.2,0.99,4.50261780105,2.03219846925
Infowarriorchannel-The_Obama_Deception_Extras_Interviews_with__George_Humphrey__Ger572.xml,1,the_mainstream_media,29,0.0,0.0,0.0,99.75,0.0,0.0,0.0,0.0,0.0,0.0,98.1,100.0,13.375,9.512327528002807,13.249673202625557,11.023965141609999,551.724137931,4.8275862069,88.32,17.1,14.42,73.87,2.68,8.87,14.8167539267,5.10248966306
EconomyInCrisis-FallingUSTaxRevenue222.xml,1,politics,23,97.04,0.0,0.0,0.0,0.0,0.0,93.74,0.0,2.95,0.0,0.0,100.0,0.0,0.0,48.496732026122224,0.0,0.0,0.613496932515,94.4,12.21,8.67,85.54,3.54,1.21,3.36387434555,1.43397554324
Chichovalentino-Impulso307.xml,1,web_development_and_sites,19,5.34,0.0,21.21,0.0,5.89,11.0,0.0,0.0,0.86,15.62,26.95,100.0,0.0,0.0,36.161655773411105,18.867102396488892,323.624595469,3.55987055016,48.56,63.98,26.09,22.46,37.89,12.97,0.0130890052356,2.71839535497
Politicallunch-PoliticalLunch102008645.xml,1,politics,26,0.0,0.0,0.0,0.0,0.0,96.19,96.19,0.0,0.0,0.0,0.0,100.0,1.5,1.5,68.3551198257,24.226579520685558,277.777777778,0.0,93.07,4.01,0.83,92.24,3.18,3.04,5.34031413613,2.21694378464
Vbpod-iGunV4The18in1GunSimulatorForIPhone531.xml,1,technology,28,7.59,4.65,10.82,46.04,2.69,5.17,0.83,0.0,50.82,20.57,0.0,100.0,8.6875,6.487668591258342,10.087145969494445,12.59259259259111,863.787375415,12.292358804,41.42,71.47,22.51,18.9,48.96,9.61,31.5837696335,42.3682589953
MartialArtsAndFitness-AnkleWeightsMakeHeavierLegsForMorePowerfulKicks336.xml,1,sports,19,12.4,11.6,0.0,0.0,11.02,27.98,0.0,0.0,6.46,5.39,49.53,100.0,1.5,1.5,9.203921568622224,21.655773420488888,365.535248042,2.3498694517,54.42,40.94,13.16,41.26,27.78,17.38,4.05759162304,3.36940265681
CIBERCULTURAL-FugiDoCalabouo629.xml,1,music_and_entertainment,1,0.0,6.16,0.0,88.62,0.22,1.42,0.04,0.0,31.65,35.86,27.64,100.0,2.4,2.0591260281974,0.3281045751632222,18.82352941175556,103.698582786,7.32803318355,89.01,56.69,48.42,40.58,8.27,2.7,0.0130890052356,25.4508665435
Mmsmms-Keynote01MichaelWesch689.xml,1,default_category,0,2.41,10.89,10.16,64.13,0.53,8.87,0.0,0.0,12.82,29.99,52.83,100.0,14.090909090909092,13.300407003031184,44.93725490196667,7.581699346406667,1543.04029304,2.79304029304,92.53,39.57,33.8,58.73,5.77,1.66,67.0287958115,38.4270256004
WashingtonCathedral-DaleWhite592009945.xml,1,default_category,22,6.52,6.86,7.0,41.51,7.49,4.64,0.0,0.0,2.15,48.89,14.31,100.0,7.833333333333333,7.624886155798583,2.223529411764444,12.11328976035,194.931773879,15.9844054581,79.32,45.01,25.99,53.31,19.02,1.63,33.3507853403,22.5653206651
Dr_Peter_James-FirstRealSnow131107166.xml,1,default_category,5,0.0,0.0,0.0,0.0,3.34,36.26,0.0,0.0,0.0,0.0,39.6,100.0,1.5,1.5,51.855337690633334,15.424836601304444,821.917808219,0.0,38.93,78.63,30.81,8.12,47.82,9.97,0.0130890052356,0.642209905868
Lauraflanders-DavidSirotaMakingGoliathWalk993.xml,1,politics,23,0.0,0.0,0.0,0.0,0.0,91.74,91.74,0.0,0.0,0.0,0.0,100.0,10.0,0.0,33.841830065344446,0.0,96.1538461538,0.0,95.35,6.83,6.39,87.66,0.43,1.67,2.46073298429,0.914929180962
Vincente-ErwinBlomBijTelestreamTijdensIBC2008InAmsterdamOverScr615.xml,1,business,26,0.0,0.0,0.0,0.0,0.0,90.93,90.93,0.0,0.0,0.0,0.0,100.0,0.0,0.0,33.1128540305,0.0,217.391304348,0.0,82.38,44.13,33.29,47.94,10.84,3.8,1.06020942408,0.404680214656
G14productions-BlitzurugiEdits639.xml,1,comedy,5,0.0,0.0,3.94,25.58,3.02,1.75,0.0,0.0,0.0,7.9,25.65,100.0,12.166666666666666,9.535023160258536,20.0130718954,17.124183006544442,762.852404643,4.97512437811,39.49,24.88,15.92,23.52,8.96,1.07,4.5942408377,5.30482977039
Undercurrents-WatchingThemWatchingUs382.xml,1,the_mainstream_media,21,17.25,5.9,0.0,0.0,6.37,15.01,0.0,10.21,5.32,7.1,19.51,100.0,8.285714285714286,5.174505793221381,15.923311546833332,8.235294117651112,1324.50331126,3.64238410596,29.25,82.42,21.75,7.46,60.67,9.52,1.67539267016,2.65681358318
Henrichy0205blip-CaiGuoQiangAtGuggenheimBilbao644.xml,1,art,7,1.39,0.0,0.0,0.0,1.05,0.0,0.0,1.77,0.18,0.0,0.0,100.0,9.285714285714286,7.629159955896394,47.274074074088894,15.337690631777779,2287.91773779,0.514138817481,1.38,98.92,1.36,0.0,97.57,0.75,0.0130890052356,3.42218703264
Politicallunch-PoliticalLunch060408677.xml,1,politics,30,0.0,0.0,0.0,99.89,0.0,0.0,0.0,0.0,4.05,0.0,95.29,100.0,31.571428571428573,24.45904531986446,59.40087145970001,14.379084967313332,304.054054054,6.75675675676,92.66,8.55,4.57,88.09,3.97,2.89,6.46596858639,2.60402920735
EconomyInCrisis-JapaneseManufacturing386.xml,1,politics,1,0.0,0.0,0.0,96.56,1.09,0.0,0.0,0.0,0.7,27.22,68.18,100.0,1.0,0.816496580927726,16.536383442255556,10.849673202616664,116.822429907,2.80373831776,90.26,89.52,80.59,9.61,8.93,0.57,16.2827225131,7.530570951
INDIgroove-DianneHunt_HardWorkAndManufacturingWork695.xml,1,videoblogging,24,0.0,0.0,0.0,94.27,0.0,2.86,0.0,0.0,3.15,0.0,93.24,100.0,23.923076923076923,41.31764670203378,18.875381263622224,23.311546840955558,733.590733591,2.7027027027,96.32,16.93,14.33,81.74,2.6,0.93,10.7722513089,4.55705111287
Studio8-TheDayAfterEarthDayDay818.xml,1,comedy,20,0.0,49.27,0.0,0.0,0.0,9.37,0.0,0.0,0.0,0.0,56.4,100.0,2.0,1.632993161855452,27.58082788671111,11.938997821356667,620.15503876,0.0,50.29,83.57,48.69,1.21,34.88,13.98,0.0130890052356,1.13486408023
Politicallunch-PoliticalLunch030609918.xml,1,politics,15,0.0,0.0,0.0,0.0,0.0,98.56,90.02,0.0,8.54,0.0,0.0,100.0,7.0,6.557438524302,59.6623093682,19.259259259255558,551.724137931,0.344827586207,85.75,17.38,7.18,78.56,10.2,3.58,6.02094240838,2.55124483153
Lemonshirt-InterviewWithRaziahMwanga312.xml,1,documentary,30,3.44,0.0,0.0,85.35,1.05,0.0,0.0,0.0,0.0,5.36,81.8,100.0,0.0,0.0,14.887145969499999,6.928104575162221,240.963855422,15.6626506024,85.79,35.15,23.98,61.81,11.17,2.53,5.45811518325,2.9207354623
Marquisdejolie-LangtryAndThePecos502.xml,1,travel,31,12.72,0.0,35.63,0.0,29.75,0.0,0.0,0.0,0.0,0.0,69.75,100.0,0.0,0.0,18.692810457519997,0.0,0.0,0.0,80.7,46.31,32.52,47.71,13.78,3.21,0.811518324607,0.571830738102
RVO174-Episode17Persimmons850.xml,1,food_and_drink,19,6.45,0.0,0.0,0.0,3.86,0.0,0.0,6.07,1.33,2.91,0.0,100.0,5.4,3.32264954516723,35.46535947712223,20.827886710233333,304.87804878,1.21951219512,53.69,76.31,35.09,18.61,41.22,4.96,0.196335078534,2.88554587842
Gvtvnews-GVTVNEWS012909NCTV11161.xml,1,movies_and_television,24,15.73,9.41,12.45,29.45,2.72,16.35,0.0,0.0,5.59,3.7,73.6,100.0,12.375,10.111101572034572,6.650544662308889,14.945533769077779,662.020905923,1.04529616725,65.95,31.57,12.18,53.74,19.39,14.07,32.9319371728,15.1491158617
Moneytalks-FunWhatMakesUsTick421.xml,1,educational,8,4.05,61.09,9.19,13.75,0.0,8.37,0.0,0.0,0.0,2.26,91.23,100.0,3.3333333333333335,3.2489314482696545,81.80174291938887,30.806100217866668,406.147091109,0.219538968167,90.29,48.64,41.36,48.93,7.27,2.28,16.9764397906,8.01442772939
ArchiveTVClassics-zfl12_512kb888.xml,1,movies_and_television,0,2.21,29.02,3.95,30.25,4.04,1.38,0.0,0.0,14.49,52.48,0.0,100.0,9.333333333333334,6.4635731432217725,24.419172113288887,12.984749455333333,1468.53146853,10.4895104895,33.91,48.29,12.11,21.81,36.19,29.67,4.79057591623,8.80619336676
Yourworldin5-YourWorldIn5Minutes042409544.xml,1,default_category,8,0.0,0.0,4.63,94.14,0.0,0.0,0.0,0.0,5.44,0.0,91.92,100.0,10.5,11.01135777277262,45.867538126355555,19.38997821351111,403.587443946,5.82959641256,94.02,10.18,5.92,88.1,4.26,1.14,4.80366492147,1.96181930149
OSCON-TimOReillyOReillyMediaOpenSourceOnTheOReillyRadar389.xml,1,technology,20,0.0,17.16,36.65,0.0,0.0,43.36,0.0,0.0,0.0,0.0,95.08,100.0,0.5,0.5,67.29324618734444,24.095860566444443,645.161290323,0.0,0.01,71.96,0.0,0.0,71.96,27.74,7.99738219895,2.99991202604
Samueltheslim-DespedidaColacion296.xml,1,videoblogging,20,0.0,0.0,0.0,0.0,0.0,90.63,90.63,0.0,0.0,0.0,0.0,100.0,0.0,0.0,41.897167756,22.788671023966668,666.666666667,0.0,92.24,80.33,75.77,16.47,4.56,0.2,0.0130890052356,0.263921879124
ChrisReardon-UnitedKingdomTalkVideoThursday16thOctober2008480.xml,1,comedy,33,0.0,2.06,1.5,89.47,0.91,0.44,0.0,0.0,0.66,67.56,20.96,100.0,5.0,3.7416573867739413,56.559912854022215,19.47712418301111,45.9770114943,14.2816091954,91.28,16.29,11.37,79.91,4.91,3.64,70.9816753927,30.6149379784
Smartcities-SmartCityFuturesInterviewWithDelegate700.xml,1,default_category,28,2.14,5.82,0.0,80.56,0.0,0.0,0.0,0.0,0.0,5.38,77.6,100.0,0.0,0.0,69.99564270153331,26.01307189542222,897.435897436,17.9487179487,88.15,27.39,18.4,69.75,8.99,2.17,4.5942408377,2.05859065717
EComm-RichMinerGoogleAtEmergingCommunicationsEComm2008775.xml,1,technology,31,0.0,0.0,0.0,97.58,0.99,0.0,0.0,0.0,0.36,1.59,95.44,100.0,3.0,3.559026084010437,47.59346405228889,16.25272331155111,39.0625,3.38541666667,95.24,18.5,16.08,79.09,2.42,2.2,18.7696335079,6.75640010557
GVTVNEWS-GVTVNews041608NCTV11717.xml,1,movies_and_television,24,11.14,15.89,3.0,37.12,2.04,16.24,0.0,0.0,2.51,14.02,64.99,100.0,15.11111111111111,11.976314072594795,2.400435729847778,13.856209150311113,587.550901687,6.80628272251,76.59,35.85,20.18,56.41,15.67,7.28,34.5942408377,15.1227236738
Gnewsome-FBCKMMAR082009401.xml,1,religion,22,0.36,0.32,1.18,92.84,0.49,1.27,0.0,0.0,0.37,69.16,19.05,100.0,3.0,2.581988897471611,14.816122004355552,7.145969498914444,123.574144487,22.1958174905,88.52,35.74,27.14,61.37,8.6,2.82,33.5732984293,18.5097211225
CarlFK-mindblowing_Python_GIL347.xml,1,technology,10,0.0,0.0,0.0,0.0,0.28,92.13,0.0,0.0,0.0,0.0,92.4,100.0,0.0,0.0,90.53115468409999,12.636165577351113,91.8367346939,0.0,89.32,8.79,1.67,87.6,7.12,3.1,18.0235602094,8.62144805138
KELLYTV-PUFFYANDFRIENDSINWONDERFULCANCUN886.xml,1,music_and_entertainment,19,0.0,0.0,0.0,0.0,3.13,64.63,0.0,0.0,3.13,0.0,64.63,100.0,0.0,0.0,9.308061002181113,19.084967320255558,346.820809249,0.578034682081,44.15,54.68,18.13,26.02,36.55,17.28,1.49214659686,1.52194950295
Publicdomain-advertisment_crest_toothpaste_1310.xml,1,movies_and_television,0,0.0,0.0,0.0,0.0,8.0,74.0,74.0,0.0,8.0,0.0,0.0,100.0,3.8,3.54400902933387,45.88191721133333,19.084967320266667,1475.40983607,1.6393442623,90.74,17.21,15.93,74.76,1.29,5.57,1.20418848168,0.536641154218
Badgerjen01-TeacherTalkOctober172007947.xml,1,educational,20,3.72,9.89,5.49,51.1,5.83,7.37,0.0,0.0,11.85,66.81,0.0,100.0,9.176470588235293,6.58192975562323,41.57037037037779,15.555555555566665,531.634446397,10.9402460457,56.2,59.52,25.15,31.02,34.38,9.35,65.6937172775,20.0228732295
Beyondtv-BeyondTvInternationalFilmFestival2008316.xml,1,citizen_journalism,14,48.83,37.57,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,80.04,100.0,10.0,5.958187643906492,33.104139433566665,24.357298474944443,1927.71084337,3.61445783133,58.66,51.33,17.73,40.93,33.6,5.94,0.903141361257,0.730183865576
Greenerbusiness-GreenerBusiness06TheSecondLifeIslandEtopiaPart1712.xml,1,the_environment,5,0.0,0.0,0.0,0.0,75.46,0.0,75.46,0.0,0.0,0.0,0.0,100.0,3.0,0.0,34.80827886711111,0.0,769.230769231,0.0,73.91,80.77,58.0,3.85,22.77,3.08,0.235602094241,0.11436614762
TheJAMAREPORT-FATNESSVERSUSFITNESSCARDIOVASCULARFITNESSAPPEARSMOREIMPOR970.xml,1,health,21,0.0,0.0,0.0,95.7,1.44,0.0,0.0,0.0,0.0,34.3,60.27,100.0,6.4,4.5431266766402185,39.471023965133334,16.514161220055556,1231.88405797,7.24637681159,83.99,24.78,10.31,73.69,14.48,0.37,2.55235602094,1.21404064397
BURNcast-BURNcastTV35PrePlayaPrepWithAngelo819.xml,1,videoblogging,10,9.38,84.04,0.0,0.0,1.18,0.0,0.0,0.0,1.3,0.0,92.83,100.0,9.0,9.0,36.476252723311106,17.342047930299998,142.857142857,0.816326530612,29.84,26.18,6.66,23.19,19.53,50.34,11.1780104712,4.31072402569
Secretfuntime-SecretFunTimeTivo406.xml,1,comedy,29,12.73,0.0,0.0,67.62,0.0,8.08,0.0,0.0,0.0,21.13,67.26,100.0,6.285714285714286,3.4934340744678525,42.36209150326667,26.10021786492222,524.193548387,2.82258064516,76.39,44.23,26.34,50.03,17.9,4.73,4.28010471204,2.18175420076
EconomyInCrisis-FreeTradeAndProtectionism771.xml,1,politics,23,98.56,0.0,0.0,0.0,0.0,0.0,93.71,0.0,4.85,0.0,0.0,100.0,0.0,0.0,48.36601307187778,0.0,0.0,0.617283950617,94.43,8.89,5.37,88.88,3.52,1.37,3.39005235602,1.42517814727
EconomyInCrisis-TheStimulusAndTaxation609.xml,1,citizen_journalism,23,98.68,0.0,0.0,0.0,0.0,0.0,93.25,0.0,5.39,0.0,0.0,100.0,2.0,2.0,21.78692810457778,15.381263616551113,135.135135135,0.675675675676,93.63,15.68,11.55,81.89,4.13,1.69,2.8664921466,1.30201460368
Politicallunch-PoliticalLunch012309Friday10in3882.xml,1,politics,24,0.0,0.0,0.0,95.82,3.13,0.0,0.0,0.0,9.72,3.32,85.17,100.0,9.2,6.144916598294887,65.61612200436667,17.60348583876667,625.0,7.89473684211,92.92,9.51,5.31,87.61,4.2,2.46,6.40052356021,2.67440837512
Jupiterbroadcasting-FreeNASINDEPTH157.xml,1,technology,33,0.0,0.0,0.0,94.97,0.09,0.0,0.0,0.0,0.48,55.87,38.06,100.0,5.0,4.47213595499958,22.674509803933333,25.490196078433332,65.5976676385,8.19970845481,87.54,38.59,30.06,57.48,8.53,3.88,67.5392670157,24.1400545439
RCCommunity-DavidChelimskyDontMockYourselfOut502.xml,1,default_category,24,4.41,0.0,0.0,87.38,0.21,2.06,0.0,0.0,0.0,18.85,74.41,100.0,11.666666666666666,9.29456232906579,31.230501089322225,13.289760348588889,646.950092421,2.86506469501,90.9,22.87,18.22,72.68,4.65,4.33,21.1910994764,9.5187824404
Greenghoulie-Episode34SpecialEventThursdayKidsSite2TheWebPage923.xml,1,school_and_education,10,5.08,15.51,18.03,51.07,0.32,1.54,1.82,0.0,5.31,1.69,80.24,100.0,4.25,4.602988159880492,37.55076252725556,7.2766884531633345,137.103684662,6.85518423308,91.12,25.83,18.53,72.47,7.3,1.51,22.8926701571,10.2665610979
ChrisReardon-UnitedKingdomTalkVideoSaturday24thJanuary2009791.xml,1,comedy,17,0.56,0.0,8.87,0.0,0.0,0.0,0.0,9.27,0.0,0.0,0.0,100.0,4.5,4.5,5.32897603486,17.25490196077778,11.4909508762,0.0,9.23,1.53,1.08,8.12,0.45,0.21,7.46073298429,30.6237353743
Audaciousgloop-OnlineCommunityManagementWithPonokocomIJumpTV41471.xml,1,business,25,0.0,0.0,0.0,95.31,1.42,0.0,0.0,0.0,25.62,12.46,58.35,100.0,17.0,15.004761149143865,49.712854030500004,35.294117647044445,252.951096121,2.02360876897,12.96,86.64,9.71,3.19,76.93,9.93,8.73036649215,5.21685581068
EconomyInCrisis-TheEndOfBranchBanking822.xml,1,citizen_journalism,23,97.71,0.0,0.0,0.0,0.0,0.0,92.96,0.0,4.75,0.0,0.0,100.0,1.5,1.5,21.834858387800004,15.206971677558888,125.0,0.625,93.01,16.75,11.94,80.77,4.81,1.48,2.91884816754,1.40758335533
SPI-TuesdayJuly222008333.xml,1,sports,31,0.0,0.0,0.0,84.16,1.01,12.15,0.0,0.0,0.13,30.78,63.46,100.0,8.333333333333334,9.741092797468305,43.132026143800005,6.361655773422222,46.9483568075,5.6338028169,93.38,25.18,22.97,70.41,2.2,3.76,18.3246073298,7.49538136712
KELLYTV-PLIESSTARRINGINWHOHOTTERTHANME761.xml,1,music_and_entertainment,18,47.52,0.0,15.39,0.0,4.61,6.21,0.0,0.0,0.84,0.0,72.84,100.0,14.666666666666666,18.080068829760823,19.437908496722223,15.68627450981111,4484.84848485,5.45454545455,12.96,81.82,9.76,3.21,72.06,13.03,2.05497382199,1.45157033518
EconomyInCrisis-FTAWithPanamaMayFurtherCrippleUSWorkers615.xml,1,politics,23,98.75,0.0,0.0,0.0,0.0,0.0,94.57,0.0,4.18,0.0,0.0,100.0,0.0,0.0,48.496732026122224,0.0,0.0,0.534759358289,95.26,14.55,11.46,83.64,3.08,1.07,3.25916230366,1.64511304654
Yourworldin5-YourWorldIn5Minutes052609423.xml,1,politics,8,0.0,0.0,0.0,99.71,0.0,0.0,0.0,0.0,3.39,0.0,95.69,100.0,10.0,7.118052168020874,49.36209150326667,15.6862745098,401.337792642,3.01003344482,94.16,11.64,7.78,86.39,3.86,1.34,6.47905759162,2.63042139527
Commonscreative-IntroductionToHealthCommons375.xml,1,default_category,22,0.0,0.0,0.0,95.86,0.82,0.0,0.75,0.0,4.63,88.71,0.0,100.0,16.714285714285715,15.581255090783978,33.44008714597778,20.78431372548889,163.776493256,7.41811175337,9.34,63.24,4.55,4.78,58.69,31.89,17.3036649215,9.13169701768
Bushcraft-AZOfBushcraftSurvivalSkillsTrailer281.xml,1,default_category,34,0.0,15.98,0.0,0.0,23.73,10.81,0.0,10.81,0.0,0.0,39.03,100.0,11.222222222222221,8.765814632584897,27.537254901955553,24.3137254902,2561.98347107,4.13223140496,29.43,78.76,15.3,14.13,63.46,5.62,1.04712041885,1.06448491247
Lauraflanders-TheFWordAugust202008345.xml,1,politics,26,0.0,0.0,0.0,0.0,0.0,91.64,91.64,0.0,0.0,0.0,0.0,100.0,18.0,10.0,36.48671023965556,0.26143790849666665,169.491525424,0.0,92.14,1.19,1.19,90.47,0.0,4.45,2.47382198953,1.03809272455
Geeklawyer-OffTheCuff513.xml,1,default_category,30,0.0,0.0,0.0,83.97,0.0,6.0,0.0,0.0,6.68,32.7,46.87,100.0,5.6,3.1368774282716245,0.8601307189542222,10.065359477124446,283.224400871,3.7037037037,84.3,35.71,22.36,61.88,13.35,2.2,7.59162303665,4.03800475059
NeighborhoodBeat-WillamsburgGreenpointEps47788.xml,1,art,24,0.0,76.11,0.0,0.0,8.35,0.0,0.0,0.0,0.0,0.0,81.66,100.0,25.0,25.0,68.40784313724444,17.60348583877778,674.157303371,0.0,85.49,35.62,25.63,59.05,9.99,1.51,1.60994764398,0.782968241401
EconomyInCrisis-DailyUpdateAugust132009490.xml,1,citizen_journalism,23,95.71,0.0,0.0,0.0,0.0,0.0,88.33,0.0,7.33,0.0,0.0,100.0,1.5,1.5,48.08845315902222,16.33986928105111,50.0,0.5,87.91,14.15,3.67,84.14,10.48,0.86,4.25392670157,1.75947919416
Flashtuts-AnimatingARealisticBackground576.xml,1,educational,10,9.7,5.86,5.24,32.46,9.97,5.4,0.0,0.0,0.08,14.58,51.21,100.0,0.0,0.0,68.25359477123334,20.78431372548889,129.353233831,7.96019900498,67.82,43.34,20.7,47.0,22.64,9.52,13.1937172775,8.84138295065
Riotnetwork-Rcade10892.xml,1,default_category,32,0.0,0.0,0.0,0.0,0.0,92.21,92.21,0.0,0.0,0.0,0.0,100.0,2.5,2.5,16.426579520686666,18.82352941175556,1739.13043478,0.0,91.08,12.17,12.17,78.37,0.0,0.54,1.75392670157,0.809360429313
Mahalovideogames-DeadSpaceMission3Part2177.xml,1,gaming,20,0.0,0.0,0.0,0.0,3.8,7.77,7.77,2.9,0.0,0.9,0.0,100.0,2.0,2.0,10.714161220034445,19.869281045744444,500.0,1.07142857143,10.35,94.71,10.01,0.34,84.7,4.37,0.458115183246,2.46327087182
Stupidfamouspeople-PaparazziFootageOfArtieLangOfHowardSternJokingWithFans826.xml,1,music_and_entertainment,14,0.0,0.0,0.0,0.0,0.0,41.81,41.81,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.131154684096667,5.708061002178889,1935.48387097,0.0,4.95,81.61,4.54,0.41,77.07,0.88,0.0130890052356,0.272719275095
Publicdomain-advertisment_jet_national563.xml,1,movies_and_television,13,0.0,0.0,0.0,0.0,5.95,54.74,0.0,0.0,0.0,0.0,60.69,100.0,0.0,0.0,50.21263616556665,20.61002178648889,1147.54098361,0.0,73.48,31.97,20.86,52.58,11.11,12.17,0.706806282723,0.536641154218
Audaciousgloop-ProximityBasedMarketingAndAFreeBookIJumpTV49130.xml,1,business,28,52.5,0.0,0.0,0.0,0.0,31.89,20.34,0.0,0.0,0.0,64.05,100.0,3.5,3.0413812651491097,75.57037037036667,27.58169934641111,943.396226415,1.25786163522,84.95,39.5,29.08,55.73,10.42,3.2,3.14136125654,1.39878595936
Cariblifecentral-CLC_NinjaManInterview112.xml,1,music_and_entertainment,14,0.0,0.0,0.0,0.0,17.7,0.0,0.0,17.7,0.0,0.0,0.0,100.0,0.0,0.0,19.903267973864445,10.021786492377778,2093.02325581,0.0,21.8,93.26,20.58,0.0,72.68,3.49,0.0130890052356,0.378288026744
Henrichy0205blip-KarinHueberInsideOutExhibition504.xml,1,art,14,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,100.0,5.5,5.5,41.81525054465556,16.209150326788887,1879.43262411,0.0,26.66,99.4,26.65,0.0,72.75,0.0,0.0130890052356,2.48086566376
Commonpeople-TrueColoursSemanal4783.xml,1,videoblogging,18,0.0,90.36,0.0,0.0,0.0,0.0,58.04,19.78,12.54,0.0,0.0,100.0,33.13636363636363,75.93316167078989,60.16819172112222,23.355119825711114,4626.86567164,0.995024875622,25.05,14.93,2.11,22.93,12.82,61.3,4.31937172775,1.76827659013
ArchiveTVClassics-BH02_Getting_Settled_512kb315.xml,1,movies_and_television,20,3.47,1.58,3.61,86.39,0.27,0.0,0.0,0.0,6.8,83.64,0.0,100.0,14.954545454545455,10.877321163893221,39.17429193898889,13.246187363822223,600.522193211,17.6892950392,59.18,76.29,38.63,20.52,37.66,3.11,22.6047120419,13.4776106273
Gracebible-080209SundayAMCommandmentsOfGod725.xml,1,religion,1,12.31,6.15,0.0,31.77,6.46,11.79,0.33,0.0,0.65,10.46,55.83,100.0,0.0,0.0,50.93943355118889,0.0,7.80640124902,2.49804839969,81.74,99.0,80.91,0.8,18.09,0.06,18.4947643979,11.2694642386
MeetCleaverTheatre-MCTEpisode135SowingTheSeedsOfEvil220.xml,1,movies_and_television,28,7.12,0.0,0.0,56.95,6.73,5.5,0.0,0.0,40.63,2.56,31.85,100.0,14.555555555555555,14.438460298884682,26.616993464044448,15.206971677555556,892.857142857,4.59183673469,67.28,61.96,33.32,33.94,28.64,3.69,6.28272251309,3.44857922055
Publicdomain-advertisment_vicks_ny_quil298.xml,1,movies_and_television,26,0.0,0.0,0.0,0.0,0.0,93.08,93.08,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64.6339869281,0.0,166.666666667,0.0,11.53,28.83,4.25,6.43,24.58,62.57,1.42670157068,0.527843758248
Xpointeorlando-TheGlorious602.xml,1,religion,20,9.56,0.0,0.0,0.0,0.39,0.0,0.0,0.0,1.24,0.0,8.57,100.0,18.166666666666668,27.101147987165085,44.29934640523334,19.82570806101111,694.087403599,0.514138817481,8.03,92.98,7.29,0.64,85.69,6.17,0.628272251309,3.42218703264
Politicallunch-PoliticalLunch050708121.xml,1,politics,24,0.0,0.0,0.0,99.11,0.0,0.0,0.0,0.0,9.12,0.0,87.78,100.0,10.333333333333334,6.472162612982533,54.09237472767778,19.084967320277777,693.87755102,6.9387755102,92.88,9.43,7.55,85.34,1.88,4.42,5.89005235602,2.15536201284
Crashsolo-OneMinuteCaressOfShadows328.xml,1,literature,10,90.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.85,100.0,0.0,0.0,3.504575163396667,13.812636165574444,105.263157895,0.0,84.28,40.21,33.39,50.89,6.83,3.32,1.57068062827,0.835752617225
KELLYTV-GUTTACHICKSTARRINGTRAIDZOMBARECORDING128.xml,1,default_category,16,61.28,32.94,0.0,0.0,0.0,0.0,0.0,0.0,22.28,15.06,55.92,100.0,16.75,22.993205518152532,71.36470588235557,16.29629629628889,2762.43093923,2.4861878453,52.12,38.48,12.64,39.39,25.84,21.25,7.25130890052,3.18465734143
TheOintment-ObamaClintonGrudgeMatch758.xml,1,politics,24,0.0,0.0,0.0,82.82,1.58,7.35,0.0,0.0,4.72,0.0,86.04,100.0,4.666666666666667,3.3499585403736303,24.735511982566674,15.991285403061113,659.340659341,1.64835164835,85.4,31.59,24.92,60.17,6.67,7.63,3.2722513089,1.60112606668
Sabbah-ZionismVsJudaism498.xml,1,politics,28,0.0,0.0,33.37,61.88,0.0,0.0,0.0,0.0,42.83,22.35,28.85,100.0,14.857142857142858,10.077252622027656,33.97995642701111,17.124183006533332,931.677018634,5.5900621118,73.85,31.61,14.36,59.49,17.25,8.21,2.70942408377,1.4163807513
