video,shot_number,category,cluster,interactions_number_speakers_2,interactions_number_speakers_3,interactions_number_speakers_4,interactions_number_speakers_4+,intervention_short,intervention_long,speakers_type_ponctuel,speakers_type_localise,speakers_type_present,speakers_type_regulier,speakers_type_important,speaker_distribution,mean_number_of_faces,std_number_of_faces,inter_intensity_variation1,inter_intensity_variation2,inter_intensity_variation3,inter_intensity_variation4,inter_intensity_variation5,inter_intensity_variation6,inter_intensity_variation7,inter_intensity_variation8,inter_intensity_variation9,intra_intensity_variation1,intra_intensity_variation2,intra_intensity_variation3,intra_intensity_variation4,intra_intensity_variation5,intra_intensity_variation6,intra_intensity_variation7,intra_intensity_variation8,intra_intensity_variation9,number_shot_transition,number_speaker_transition,speech,music,speech_with_music,speech_with_non_music,non_speech_with_music,non_speech_with_non_music,words,duration
Worldbeat-RawFoodLecture584.xml,1,default_category,26,12.82,0.0,18.42,28.89,0.6,18.91,3.99,0.0,64.68,9.65,0.0,100.0,7.6,8.616263691415206,17.5058823529,20.8784313725,19.4549019608,22.4078431373,24.4156862745,22.4666666667,24.9058823529,23.5882352941,21.6941176471,13.7254901961,16.0784313725,16.862745098,14.9019607843,12.9411764706,13.3333333333,15.6862745098,12.9411764706,13.7254901961,239.821528165,3.45789180145,58.51,66.25,30.99,27.53,35.26,6.16,21.0994764398,15.7737309756
WashingtonCathedral-LindaSkinner5312009397.xml,1,default_category,1,0.96,15.23,0.0,78.38,0.69,1.11,0.04,0.0,1.4,50.26,38.91,100.0,8.5,9.367496997597597,8.30588235294,9.98039215686,4.62352941176,10.431372549,7.06666666667,5.81568627451,10.6705882353,9.58039215686,4.3568627451,7.8431372549,6.27450980392,7.45098039216,9.80392156863,7.05882352941,9.41176470588,12.1568627451,10.9803921569,16.4705882353,143.805309735,11.7625368732,89.37,35.97,28.59,60.78,7.38,3.2,53.2068062827,23.8585378728
Publicdomain-comedy_charlie_chaplin_gentlemen_of_nerve219.xml,1,comedy,17,0.0,0.0,0.0,0.0,3.42,1.63,0.0,1.63,0.94,0.0,2.49,100.0,1.75,1.479019945774904,21.1647058824,29.2784313725,25.2666666667,19.7176470588,13.4862745098,12.9647058824,23.5607843137,16.7137254902,10.9215686275,10.5882352941,13.3333333333,10.9803921569,12.1568627451,12.1568627451,13.7254901961,14.5098039216,13.7254901961,14.5098039216,372.670807453,0.248447204969,14.99,95.88,12.65,2.33,83.23,1.61,0.287958115183,7.08190375649
Spindaily-BusyBeesForKids993.xml,1,videoblogging,5,0.0,0.0,0.0,0.0,0.0,29.75,0.0,0.0,0.0,0.0,29.75,100.0,5.125,4.313858481684349,41.5882352941,42.5058823529,40.1921568627,38.5254901961,43.7607843137,39.8078431373,37.4470588235,41.0549019608,36.3019607843,20.0,21.1764705882,21.1764705882,21.9607843137,24.3137254902,23.9215686275,20.3921568627,20.7843137255,22.3529411765,4576.27118644,0.0,8.47,93.22,7.55,0.81,85.67,3.76,0.0392670157068,0.519046362277
Wardy-Episode36CheeseSteak697.xml,1,food_and_drink,22,11.49,2.31,5.23,14.01,8.64,10.65,0.0,0.0,0.2,12.98,36.66,100.0,1.0,1.0,62.5098039216,34.168627451,44.2666666667,59.0980392157,25.8784313725,46.5490196078,50.3019607843,27.9607843137,41.9607843137,24.3137254902,17.2549019608,22.7450980392,23.137254902,20.3921568627,24.7058823529,19.6078431373,16.0784313725,20.3921568627,133.555926544,5.42570951586,59.73,74.05,37.99,21.71,36.06,4.11,13.3376963351,10.539280373
Henrichy0205blip-Art40Basel2009ArtUnlimitedPreviewPart12848.xml,1,art,29,0.0,16.65,0.0,0.0,0.0,21.74,0.0,16.08,0.0,0.0,21.74,100.0,19.47826086956522,16.826143129891626,59.3764705882,52.3098039216,62.5960784314,49.2980392157,43.5607843137,52.3333333333,43.768627451,40.4705882353,45.0745098039,16.0784313725,13.7254901961,15.2941176471,18.0392156863,12.5490196078,16.4705882353,16.862745098,12.9411764706,15.6862745098,1581.1965812,0.213675213675,35.65,79.89,16.9,18.75,62.99,0.44,3.58638743455,4.11718131433
Web2summit-Web20Summit08KevinKellyWiredHighOrderBit712.xml,1,technology,1,2.62,0.0,0.0,94.36,0.76,0.0,0.0,0.0,3.09,29.03,64.11,100.0,3.0,2.0,58.4823529412,55.8705882353,56.737254902,38.0980392157,37.0196078431,43.6470588235,16.1058823529,16.6941176471,18.6745098039,15.6862745098,14.5098039216,15.2941176471,12.5490196078,9.41176470588,15.2941176471,5.88235294118,4.70588235294,7.45098039216,199.57537155,4.07643312102,93.59,25.38,22.74,70.84,2.63,3.71,44.8298429319,20.7178675112
Davebrook-CenPhoTV03132009417.xml,1,citizen_journalism,21,27.3,33.65,0.0,0.0,2.71,21.92,0.0,0.0,3.9,1.25,79.44,100.0,10.833333333333334,8.008675851155976,19.9490196078,21.6862745098,19.6941176471,16.4549019608,18.8235294118,17.7725490196,13.7764705882,17.4235294118,16.0509803922,16.4705882353,11.3725490196,12.5490196078,14.1176470588,7.45098039216,14.1176470588,16.4705882353,10.1960784314,12.1568627451,735.294117647,1.83823529412,83.73,22.79,10.55,73.05,12.24,3.56,6.89790575916,2.39289170406
Greenpod-RevueDePresseDeveloppementDurableDu050309664.xml,1,citizen_journalism,30,0.0,18.79,0.0,0.0,0.0,73.05,0.0,0.0,3.34,7.75,80.73,100.0,4.75,4.437059837324712,63.7137254902,68.3019607843,66.7921568627,60.6,58.2431372549,60.2784313725,68.8235294118,56.4784313725,60.168627451,9.80392156863,8.23529411765,12.1568627451,11.7647058824,12.5490196078,12.1568627451,7.8431372549,13.7254901961,12.9411764706,1052.63157895,4.21052631579,87.65,39.16,32.31,55.34,6.85,4.56,6.06020942408,1.67150523445
Shermanhu-HellsGateAdventure789.xml,1,videoblogging,16,98.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.58,100.0,3.5,0.5,27.5411764706,61.0862745098,66.3921568627,69.8,82.9176470588,87.0705882353,88.0117647059,88.4666666667,90.7882352941,0.392156862745,11.3725490196,17.2549019608,2.35294117647,5.09803921569,1.96078431373,2.74509803922,5.88235294118,1.96078431373,270.27027027,0.0,95.83,6.85,5.77,89.6,1.08,2.39,2.01570680628,0.976510952758
Ironmanrecords-PoliceBastardKeepAnActiveMindFULLFILMWebRes869.xml,1,music_and_entertainment,26,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.86,0.0,0.0,0.0,100.0,0.0,0.0,34.9176470588,27.4,20.0196078431,29.9568627451,20.568627451,22.2901960784,14.1333333333,12.7843137255,13.1843137255,20.0,10.9803921569,6.66666666667,7.45098039216,5.49019607843,7.8431372549,8.62745098039,6.27450980392,7.45098039216,231.66023166,0.0,5.75,98.22,5.43,0.13,92.79,0.38,0.0130890052356,2.27852555644
CelticChristianityToday-CelticChristianityHomilyRepentOrTheTimeIsNearPart1By246.xml,1,politics,1,18.57,18.9,2.81,29.82,0.0,25.35,0.0,0.0,0.0,0.0,90.89,100.0,6.833333333333333,8.763877883423271,5.24705882353,9.20784313725,8.85098039216,6.66666666667,14.1725490196,10.5019607843,3.64705882353,4.34509803922,2.47450980392,12.5490196078,9.41176470588,4.70588235294,10.9803921569,5.88235294118,6.27450980392,6.66666666667,9.41176470588,6.66666666667,214.395099541,2.29709035222,94.4,42.45,38.41,55.99,4.04,1.27,10.5497382199,5.74469956893
CartersCorner-LetsPlayHalfLifePart2466.xml,1,gaming,26,3.2,0.0,0.0,0.0,6.52,5.82,0.0,4.73,3.76,0.0,6.75,100.0,11.25,11.776565713313877,32.862745098,25.2588235294,16.8156862745,24.5529411765,16.7450980392,19.6588235294,15.4980392157,12.5254901961,20.4392156863,14.9019607843,14.5098039216,8.23529411765,14.5098039216,4.3137254902,7.45098039216,7.8431372549,5.49019607843,8.23529411765,143.540669856,0.478468899522,4.44,98.71,3.95,0.41,94.76,0.57,0.0130890052356,5.51596727369
Patcondell-FreeSpeechIsSacred830.xml,1,comedy,24,0.0,99.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69,93.05,100.0,2.5,2.5,41.4117647059,43.9098039216,45.0235294118,36.9843137255,40.3960784314,44.0784313725,31.7725490196,35.1529411765,48.7294117647,16.862745098,23.5294117647,17.6470588235,15.2941176471,16.0784313725,17.6470588235,15.6862745098,17.2549019608,19.6078431373,397.350993377,0.441501103753,93.25,29.85,23.63,69.62,6.21,0.27,8.10209424084,3.98522037477
Nitaai-BS13NaradaBecomesPerfect743.xml,1,religion,19,5.51,9.63,5.55,33.23,8.45,9.18,0.0,0.0,0.11,34.21,34.4,100.0,13.25,11.986972094736853,4.64705882353,3.17647058824,3.20784313725,5.48235294118,5.60784313725,3.61960784314,5.70980392157,6.47843137255,6.33333333333,3.92156862745,0.392156862745,2.74509803922,3.92156862745,2.74509803922,3.13725490196,1.56862745098,3.92156862745,3.92156862745,33.5570469799,10.8501118568,56.95,64.52,33.16,23.73,31.36,11.66,24.4764397906,15.7297439958
EconomyInCrisis-TheGreatBankRobberyOf2009847.xml,1,politics,18,98.72,0.0,0.0,0.0,0.0,0.0,94.69,0.0,3.95,0.0,0.0,100.0,2.0,2.0,9.2862745098,16.4549019608,11.5490196078,21.4196078431,17.9411764706,19.062745098,12.6078431373,11.7490196078,14.1843137255,23.5294117647,19.6078431373,30.9803921569,9.80392156863,4.70588235294,19.6078431373,5.88235294118,1.96078431373,4.70588235294,148.514851485,0.49504950495,95.25,10.59,7.98,87.12,2.61,1.44,4.18848167539,1.7770739861
Podjumper-TemptationShortFilm638.xml,1,default_category,30,18.07,0.0,0.0,56.4,0.0,0.0,0.0,0.0,13.17,6.74,50.86,100.0,20.166666666666668,11.567435132973756,43.8235294118,52.4156862745,39.7176470588,51.0470588235,59.6117647059,41.9176470588,52.0117647059,54.4078431373,39.1215686275,21.9607843137,12.1568627451,21.9607843137,21.1764705882,12.9411764706,18.8235294118,22.3529411765,14.9019607843,21.9607843137,1059.60264901,2.64900662252,50.88,47.35,18.84,32.03,28.51,19.62,2.22513089005,1.32840679159
Redmonk-TheJIRAConnectorForMylynDemo722.xml,1,technology,34,0.0,0.0,0.0,99.23,0.0,0.0,0.0,0.0,0.0,16.28,82.53,100.0,3.5,0.5,65.0117647059,68.1647058824,80.3215686275,36.8235294118,41.5294117647,38.3803921569,31.3411764706,20.3882352941,25.0745098039,1.96078431373,0.392156862745,1.56862745098,0.392156862745,0.392156862745,1.17647058824,0.0,1.96078431373,0.392156862745,28.6944045911,3.44332855093,76.06,75.39,56.98,19.08,18.42,5.35,15.222513089,6.13178499164
Infowarriorchannel-John_McManusInStudioon_Alex_Jones_Tv_5_5_Obama_s_Dictatorial_Age468.xml,1,the_mainstream_media,24,0.0,0.0,0.0,94.7,1.11,0.0,0.0,0.0,7.82,9.74,77.61,100.0,16.533333333333335,12.653677550639403,27.7490196078,40.9764705882,33.5843137255,29.0941176471,35.2117647059,35.8588235294,28.8509803922,30.8117647059,28.2274509804,12.1568627451,12.9411764706,18.431372549,10.1960784314,7.8431372549,14.9019607843,7.8431372549,8.23529411765,11.3725490196,366.242038217,3.34394904459,78.16,25.51,16.84,61.28,8.67,13.02,15.2617801047,5.52476466966
Mrbipana-LearnerDadIWantAHelicopter605.xml,1,educational,25,0.0,0.0,0.0,0.0,22.48,33.58,0.0,0.0,8.2,0.0,47.86,100.0,0.0,0.0,5.37647058824,8.62352941176,10.3215686275,12.7960784314,20.2705882353,27.7803921569,7.43921568627,13.0705882353,17.0470588235,2.74509803922,5.09803921569,4.3137254902,6.27450980392,13.7254901961,9.01960784314,5.88235294118,12.1568627451,5.49019607843,2600.0,2.0,58.5,56.0,29.64,28.86,26.36,12.34,0.392670157068,0.43986979854
BrooklynReview-BRObamaFriedChicken898.xml,1,citizen_journalism,10,0.0,0.0,0.0,97.55,0.35,0.0,3.69,0.0,29.58,21.58,41.35,100.0,11.470588235294118,8.951619288669137,46.2470588235,44.1058823529,42.4,39.2509803922,40.3137254902,40.2745098039,41.4941176471,45.1568627451,42.6274509804,20.0,20.0,22.7450980392,18.431372549,16.0784313725,19.6078431373,22.3529411765,20.3921568627,21.1764705882,1200.78740157,6.29921259843,75.99,31.2,26.2,49.71,5.0,18.71,11.1387434555,4.46907715316
Etopianewsnow-JimFergusonTalksAboutFeedinTariffsForPalmDesertAndSant862.xml,1,the_environment,12,2.58,2.49,0.0,0.0,7.38,8.74,0.0,0.0,0.0,1.15,19.81,100.0,0.0,0.0,0.141176470588,0.313725490196,0.317647058824,0.254901960784,0.333333333333,0.329411764706,0.192156862745,0.325490196078,0.325490196078,0.392156862745,0.0,0.0,0.392156862745,0.0,0.0,0.392156862745,0.0,0.0,2325.28589581,0.762388818297,97.77,21.51,19.92,77.79,1.59,0.56,3.58638743455,6.92355062901
EconomyInCrisis-ImportComplaintsBeingSentToTheWhiteHouse702.xml,1,politics,18,96.37,0.0,0.0,0.0,0.37,0.0,88.65,0.0,8.02,0.0,0.0,100.0,1.5,1.5,7.50588235294,8.83921568627,9.91764705882,6.18039215686,6.43921568627,8.96470588235,2.22352941176,3.9137254902,5.74117647059,21.568627451,19.2156862745,29.4117647059,10.1960784314,2.74509803922,17.2549019608,6.66666666667,1.96078431373,9.01960784314,199.004975124,0.995024875622,87.68,16.92,6.11,81.32,10.8,1.22,3.70418848168,1.76827659013
Podjumper-UmbrellaCover976.xml,1,default_category,10,0.0,0.0,0.0,0.0,3.82,0.0,0.0,0.0,0.7,0.0,3.12,100.0,4.5,5.057996968497839,23.3450980392,33.7490196078,24.7568627451,28.6509803922,40.3882352941,29.7098039216,23.8235294118,32.3882352941,24.8823529412,19.6078431373,25.0980392157,20.3921568627,23.5294117647,27.0588235294,24.3137254902,19.6078431373,25.0980392157,20.3921568627,1206.03015075,0.502512562814,9.71,95.93,7.14,2.5,88.79,0.86,0.130890052356,1.75068179819
Politicallunch-PoliticalLunch052209ObamaVCheneyOrBush165.xml,1,politics,4,0.0,0.0,0.0,94.79,3.91,0.0,0.0,0.0,4.88,0.0,93.76,100.0,7.5,5.722761571129799,54.1176470588,67.0235294118,67.9098039216,49.9215686275,60.0862745098,39.6901960784,46.5529411765,43.3921568627,42.3803921569,16.0784313725,20.7843137255,20.7843137255,11.3725490196,16.862745098,16.862745098,14.5098039216,15.6862745098,19.2156862745,619.834710744,9.5041322314,91.3,6.86,2.69,88.61,4.17,3.91,5.24869109948,2.12896982493
EconomyInCrisis-ObamasManufacturingPolicy718.xml,1,citizen_journalism,28,94.25,0.0,0.0,0.0,0.0,0.0,83.92,0.0,9.58,0.0,0.0,100.0,0.0,0.0,60.7843137255,68.6274509804,81.9607843137,44.3137254902,41.1764705882,65.8823529412,10.9803921569,25.0980392157,38.0392156863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653594771242,84.09,22.48,7.94,75.85,14.55,0.68,2.94502617801,1.34600158353
EconomyInCrisis-TheFightForFairTrade508.xml,1,politics,1,0.0,0.0,97.33,0.0,0.0,0.0,0.0,0.0,3.3,0.0,92.8,100.0,2.3333333333333335,1.699673171197595,13.737254902,28.1411764706,16.4274509804,26.1490196078,48.3450980392,35.7294117647,26.7450980392,23.3450980392,22.737254902,23.9215686275,20.3921568627,30.1960784314,12.9411764706,3.52941176471,16.0784313725,5.09803921569,2.74509803922,7.45098039216,153.06122449,0.510204081633,93.38,12.96,8.79,84.36,4.17,1.71,4.07068062827,1.72428961028
Politicallunch-PoliticalLunch052808490.xml,1,politics,1,99.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.34,81.35,100.0,7.0,4.0,52.7607843137,45.2470588235,38.3176470588,51.031372549,44.6431372549,32.0745098039,34.4352941176,26.1333333333,24.7647058824,22.7450980392,21.9607843137,27.4509803922,6.66666666667,4.3137254902,22.7450980392,12.5490196078,7.8431372549,17.2549019608,208.333333333,0.892857142857,79.86,18.87,9.56,70.12,9.31,10.59,5.96858638743,2.95592504619
Infowarriorchannel-Talk_Show_Host_Rollye_James_on_Alex_Jones_Tv_3_4_Socialist_Ameri544.xml,1,the_mainstream_media,19,0.0,2.33,2.19,84.42,1.47,2.45,0.0,0.0,19.94,2.69,66.76,100.0,4.333333333333333,4.189935029992178,27.0666666667,27.8117647059,23.1764705882,35.6470588235,28.6,17.6431372549,34.0823529412,35.2666666667,12.6823529412,13.3333333333,23.9215686275,10.5882352941,16.4705882353,22.3529411765,20.7843137255,11.7647058824,13.3333333333,9.01960784314,76.103500761,9.74124809741,75.85,34.32,20.46,55.36,13.87,10.12,14.5418848168,5.77988915281
Jasonheath-JasonHeathPeformsDavidAndersonsCapriccioNo2525.xml,1,music_and_entertainment,32,0.0,0.0,0.0,0.0,1.6,0.6,0.0,1.1,1.1,0.0,0.0,100.0,0.0,0.0,48.1490196078,47.3647058824,47.3647058824,49.7215686275,54.8078431373,52.8470588235,25.8352941176,29.7529411765,30.137254902,22.7450980392,22.3529411765,22.3529411765,24.3137254902,26.2745098039,25.0980392157,12.1568627451,14.5098039216,13.7254901961,16.1637931034,0.323275862069,15.8,96.97,14.98,0.82,81.99,2.14,0.0130890052356,16.3279669218
Elsuiche-CAMILALOPEZ130509ElSuiche969.xml,1,music_and_entertainment,32,5.21,1.16,3.85,0.0,3.75,5.01,0.17,0.0,13.72,5.09,0.0,100.0,3.0,3.0,0.733333333333,4.25882352941,0.501960784314,2.25490196078,12.7568627451,5.02352941176,1.77254901961,3.97647058824,2.50588235294,3.52941176471,11.7647058824,0.78431372549,3.52941176471,9.01960784314,7.05882352941,3.52941176471,6.66666666667,5.09803921569,130.111524164,1.67286245353,39.87,86.7,32.05,7.83,54.65,5.13,0.0130890052356,18.9319961291
Techpodcasts-CESTPN200801058SE2IntergratedTheatherConsole696.xml,1,technology,20,0.0,0.0,0.0,96.07,0.93,0.0,0.0,0.0,0.0,51.28,45.2,100.0,36.75,34.86671048435743,36.7176470588,33.5960784314,39.4980392157,42.9019607843,34.5215686275,39.0274509804,39.6901960784,36.0235294118,38.631372549,14.1176470588,20.3921568627,21.1764705882,9.80392156863,20.3921568627,24.3137254902,19.6078431373,24.7058823529,27.8431372549,22.9885057471,3.60153256705,95.17,15.42,12.91,82.26,2.51,2.25,29.3062827225,11.4806017419
Publicdomain-ace_drummond_ep_1_where_east_meets_west481.xml,1,movies_and_television,15,0.0,0.0,0.0,0.0,18.68,0.0,0.0,10.57,0.0,0.0,8.12,100.0,13.5,9.937303457175895,42.431372549,54.9843137255,42.4117647059,42.3411764706,51.6509803922,47.0235294118,43.3058823529,54.168627451,47.4862745098,25.0980392157,28.2352941176,23.5294117647,20.0,21.9607843137,18.431372549,23.9215686275,28.2352941176,22.3529411765,3833.33333333,3.33333333333,7.63,95.67,6.83,0.0,88.83,1.17,0.0130890052356,0.527843758248
SurfDonkey-SurfDonkeyEpisode2QuiEstLeDonk710.xml,1,sports,31,3.2,0.0,5.39,0.0,5.1,5.23,0.0,5.23,0.0,3.21,8.47,100.0,13.4,13.632314550361578,8.47058823529,14.7764705882,21.031372549,15.4549019608,26.5058823529,24.6039215686,21.9098039216,25.8705882353,26.0666666667,7.8431372549,7.45098039216,10.9803921569,7.8431372549,12.5490196078,13.3333333333,9.41176470588,10.5882352941,12.5490196078,1442.62295082,2.95081967213,43.25,85.05,30.73,12.52,54.32,0.75,0.0130890052356,2.68320577109
Patthenespunk-SlalomPatTheNESPunk579.xml,1,gaming,4,0.0,86.41,0.0,0.0,0.0,0.0,50.44,0.0,1.16,4.77,25.66,100.0,0.0,0.0,27.1098039216,36.8941176471,35.0352941176,31.3450980392,35.368627451,24.4862745098,12.6901960784,12.0196078431,14.6117647059,13.3333333333,18.8235294118,17.2549019608,17.6470588235,18.0392156863,11.7647058824,6.27450980392,6.27450980392,7.05882352941,684.931506849,6.84931506849,82.92,36.16,23.51,59.4,12.65,4.02,1.37434554974,0.642209905868
FrankPetrie-Sandbox135FromThisChalice512.xml,1,videoblogging,14,10.4,0.0,6.37,33.64,4.16,16.57,0.0,0.0,40.68,28.95,0.0,100.0,19.22222222222222,15.925366053897076,28.031372549,29.5411764706,36.8509803922,31.6784313725,40.6,38.6509803922,22.6823529412,20.3882352941,28.0705882353,19.6078431373,16.862745098,20.0,20.7843137255,19.6078431373,23.9215686275,15.6862745098,16.0784313725,16.862745098,543.093270366,4.36835891381,35.18,64.06,11.7,23.47,52.36,12.28,9.67277486911,7.45139438726
GVTVNEWS-GVTVNews071107384.xml,1,movies_and_television,22,0.0,19.78,8.45,58.4,0.08,10.12,0.0,0.0,0.0,0.0,94.44,100.0,8.75,8.104782538723663,28.9725490196,43.9215686275,29.3254901961,31.5098039216,49.7882352941,26.7333333333,26.6274509804,43.768627451,30.1450980392,20.3921568627,15.2941176471,14.9019607843,18.0392156863,19.2156862745,16.0784313725,16.0784313725,20.3921568627,16.0784313725,59.6252129472,0.681431005111,70.65,47.51,28.79,41.86,18.72,10.57,26.8193717277,10.3281428697
Faragsunvideo-Acts21202420090816193.xml,1,educational,20,4.6,0.0,0.29,77.14,0.38,0.0,0.0,0.0,0.37,38.07,40.75,100.0,7.6,8.357032966310472,4.57254901961,4.27058823529,4.54509803922,3.94901960784,2.09019607843,3.2431372549,1.90196078431,1.35294117647,1.26274509804,14.1176470588,14.1176470588,14.1176470588,13.3333333333,12.5490196078,20.3921568627,10.9803921569,12.5490196078,13.7254901961,41.6319733555,13.4887593672,80.68,43.98,26.2,54.45,17.78,1.49,33.612565445,21.1313451218
VelocityConf-Velocity09PhilipDixonShopzillasSiteRedoYouGetWhatYou594.xml,1,technology,24,0.15,0.32,0.0,92.83,0.87,0.0,0.0,0.0,0.0,3.88,87.72,100.0,3.8,2.85657137141714,48.2352941176,57.6705882353,46.7137254902,50.7529411765,57.7803921569,49.2941176471,49.6156862745,55.9960784314,55.6823529412,14.9019607843,25.0980392157,14.9019607843,15.2941176471,23.9215686275,15.6862745098,16.4705882353,22.7450980392,22.7450980392,392.156862745,9.80392156863,91.76,16.96,11.85,79.91,5.1,3.03,20.5890052356,8.5246766957
Albarra-12_2_41158.xml,1,default_category,32,0.0,1.24,0.87,56.94,0.86,0.0,0.0,0.0,0.2,7.52,41.52,100.0,0.0,0.0,18.8470588235,19.6039215686,19.9803921569,19.6039215686,21.1098039216,18.8470588235,19.6039215686,19.6039215686,19.2274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6757369615,45.1247165533,0.6,48.87,0.36,0.24,48.51,46.68,1.96335078534,3.87965162312
Politicallunch-PoliticalLunch092608728.xml,1,politics,24,4.8,0.0,0.0,94.14,0.0,0.0,0.0,0.0,3.12,0.0,95.56,100.0,34.42857142857143,26.09793173445602,40.7254901961,42.2078431373,31.2549019608,51.0980392157,47.6078431373,33.937254902,36.6705882353,40.6039215686,31.8745098039,13.7254901961,11.7647058824,10.1960784314,6.66666666667,2.74509803922,10.1960784314,6.27450980392,5.88235294118,8.62745098039,353.356890459,8.12720848057,93.2,5.83,2.82,90.38,3.01,3.12,6.02094240838,2.48966305973
Albarra-Set007Problem15207.xml,1,default_category,32,0.0,18.32,0.0,24.81,12.26,3.12,0.0,0.0,2.55,9.12,45.42,100.0,0.0,0.0,9.6431372549,30.5411764706,42.7137254902,6.90588235294,21.9490196078,30.9490196078,7.25098039216,7.12941176471,5.86666666667,1.96078431373,20.3921568627,30.9803921569,2.35294117647,15.6862745098,33.7254901961,2.74509803922,2.35294117647,5.88235294118,116.279069767,18.023255814,23.2,59.19,7.78,15.42,51.41,24.93,2.84031413613,3.02630421395
Cleanmachine-CleanMachinedeNews200905BestOfIPhone2009VanillaSurfCo303.xml,1,default_category,30,0.0,0.0,0.0,0.0,1.55,3.32,0.0,4.67,0.2,0.0,0.0,100.0,7.714285714285714,6.942915931555924,20.2196078431,20.6078431373,19.862745098,34.5725490196,36.0470588235,34.0392156863,20.9647058824,21.8470588235,20.6666666667,8.23529411765,7.45098039216,7.45098039216,10.1960784314,10.5882352941,10.5882352941,7.05882352941,7.45098039216,7.45098039216,1154.89130435,0.407608695652,2.38,98.3,2.05,0.25,96.25,0.94,0.130890052356,6.4748834345
Francoventoso-4IanSiegalRockWineBlues2008SilviAlta545.xml,1,music_and_entertainment,17,0.0,0.0,0.0,0.0,2.45,0.0,0.0,2.45,0.0,0.0,0.0,100.0,1.0,1.0,14.5137254902,15.2196078431,6.27058823529,11.031372549,24.6901960784,11.2392156863,9.74117647059,19.1098039216,17.4745098039,9.41176470588,11.3725490196,5.88235294118,7.8431372549,12.9411764706,4.70588235294,8.23529411765,10.9803921569,11.3725490196,387.323943662,0.176056338028,1.4,99.7,1.38,0.02,98.33,0.0,0.0130890052356,4.99692091141
InTheZone-ITZEps33798.xml,1,sports,8,0.0,0.0,0.0,0.0,0.0,63.75,0.0,0.0,0.0,0.0,63.75,100.0,25.0,15.524174696260024,59.3019607843,41.9098039216,64.631372549,58.8078431373,47.2705882353,60.1450980392,61.4705882353,55.9176470588,61.0705882353,27.4509803922,25.4901960784,25.8823529412,27.0588235294,19.2156862745,23.9215686275,25.0980392157,22.7450980392,26.6666666667,901.639344262,0.0,38.77,35.66,7.37,30.99,28.28,30.24,1.23036649215,1.07328230844
Erielookingproductions-VLCBeyondAMerePlaybackTool895.xml,1,technology,19,0.0,0.0,0.0,99.35,0.0,0.0,0.0,0.0,0.0,0.0,98.21,100.0,12.0,0.0,25.0274509804,26.9803921569,35.1921568627,8.99215686275,39.8862745098,52.0078431373,9.77647058824,21.1176470588,39.8862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8412698413,0.0,98.46,13.17,12.09,86.26,1.09,0.35,11.1518324607,4.43388756928
Portoflongbeach-PulseOfThePortEconomicImpact643.xml,1,conferences_and_other_events,12,0.0,0.0,0.0,84.41,0.0,0.0,0.0,0.0,4.07,0.0,78.49,100.0,2.0,1.632993161855452,49.5019607843,47.8196078431,47.9176470588,36.5725490196,37.7254901961,35.1725490196,28.7294117647,26.9450980392,29.5254901961,34.5098039216,32.5490196078,34.5098039216,27.0588235294,25.4901960784,27.0588235294,25.0980392157,23.5294117647,25.0980392157,2285.71428571,5.71428571429,69.23,25.71,6.65,62.59,19.07,10.27,1.53141361257,0.615817717955
Commonpeople-Django400.xml,1,videoblogging,7,0.0,0.0,0.0,0.0,4.92,0.0,0.0,4.92,0.0,0.0,0.0,100.0,1.0,1.0,54.8666666667,54.8901960784,55.2509803922,42.6901960784,45.8588235294,46.3607843137,32.9137254902,33.062745098,33.7647058824,22.3529411765,23.137254902,23.9215686275,20.0,16.862745098,17.2549019608,18.0392156863,18.8235294118,15.2941176471,3150.68493151,1.3698630137,10.53,92.6,10.26,0.27,82.35,0.14,0.0130890052356,0.642209905868
Griffey-AutomatedBookScanner258.xml,1,default_category,4,0.0,0.0,0.0,95.85,0.0,0.0,0.0,0.0,0.0,14.72,79.3,100.0,0.5,0.5,33.4274509804,34.7098039216,33.0823529412,31.2431372549,34.9803921569,33.3450980392,31.8470588235,31.5647058824,29.1568627451,20.3921568627,22.7450980392,20.0,16.4705882353,10.5882352941,17.6470588235,7.45098039216,14.1176470588,14.5098039216,666.666666667,4.44444444444,89.16,37.56,29.82,58.93,7.74,2.1,2.91884816754,1.18764845606
Crashsolo-OneMinuteEleanor590.xml,1,literature,28,0.0,0.0,0.0,0.0,0.0,95.41,95.41,0.0,0.0,0.0,0.0,100.0,8.5,8.5,52.262745098,45.4745098039,55.6549019608,73.7411764706,45.4745098039,54.5254901961,31.9019607843,10.4078431373,11.1607843137,24.3137254902,20.7843137255,25.8823529412,35.6862745098,20.7843137255,25.4901960784,13.7254901961,2.35294117647,2.74509803922,109.89010989,0.0,76.47,16.59,11.1,65.38,5.49,15.5,1.41361256545,0.800563033342
